 symbol  | id            | first_trade_id | is_buyer_maker | last_trade_id | price    | quantity | time                            | timestamp
 BTCUSDT | 1712477496680 |     4844970739 |           True |    4844970739 | 69432.10 |    0.002 | 1970-01-25 12:27:38.243000+0000 | 1712477496677

 BTCUSDT | 1712477496832 |     4844970740 |           True |    4844970741 | 69432.00 |    0.013 | 1970-01-25 12:27:38.244000+0000 | 1712477496677

 BTCUSDT | 1712477497604 |     4844970742 |          False |    4844970742 | 69431.70 |    0.006 | 1970-01-25 12:27:38.245000+0000 | 1712477497571

 BTCUSDT | 1712477497755 |     4844970743 |           True |    4844970754 | 69431.60 |    0.054 | 1970-01-25 12:27:38.246000+0000 | 1712477497601

 BTCUSDT | 1712477498100 |     4844970755 |          False |    4844970755 | 69431.70 |    0.021 | 1970-01-25 12:27:38.247000+0000 | 1712477498045

 BTCUSDT | 1712477498108 |     4844970756 |           True |    4844970756 | 69431.60 |    0.002 | 1970-01-25 12:27:38.248000+0000 | 1712477498097

 BTCUSDT | 1712477498259 |     4844970757 |          False |    4844970757 | 69431.70 |    0.745 | 1970-01-25 12:27:38.249000+0000 | 1712477498104

 BTCUSDT | 1712477498531 |     4844970758 |           True |    4844970758 | 69431.60 |    0.002 | 1970-01-25 12:27:38.250000+0000 | 1712477498400

 BTCUSDT | 1712477498682 |     4844970759 |           True |    4844970760 | 69431.60 |    0.030 | 1970-01-25 12:27:38.251000+0000 | 1712477498528

 BTCUSDT | 1712477499143 |     4844970761 |          False |    4844970761 | 69431.70 |    0.056 | 1970-01-25 12:27:38.252000+0000 | 1712477499076

 BTCUSDT | 1712477499160 |     4844970762 |           True |    4844970762 | 69431.60 |    0.002 | 1970-01-25 12:27:38.253000+0000 | 1712477499140

 BTCUSDT | 1712477499311 |     4844970763 |          False |    4844970764 | 69431.70 |    0.018 | 1970-01-25 12:27:38.254000+0000 | 1712477499157

 BTCUSDT | 1712477499633 |     4844970765 |          False |    4844970765 | 69431.70 |    0.003 | 1970-01-25 12:27:38.255000+0000 | 1712477499479

 BTCUSDT | 1712477499806 |     4844970766 |          False |    4844970769 | 69431.70 |    0.092 | 1970-01-25 12:27:38.256000+0000 | 1712477499683

 BTCUSDT | 1712477499957 |     4844970770 |          False |    4844970770 | 69431.70 |    0.011 | 1970-01-25 12:27:38.257000+0000 | 1712477499802

 BTCUSDT | 1712477500130 |     4844970771 |           True |    4844970771 | 69431.60 |    0.002 | 1970-01-25 12:27:38.258000+0000 | 1712477499976

 BTCUSDT | 1712477500703 |     4844970772 |          False |    4844970772 | 69431.70 |    0.003 | 1970-01-25 12:27:38.259000+0000 | 1712477500550

 BTCUSDT | 1712477501100 |     4844970773 |          False |    4844970781 | 69431.70 |    0.082 | 1970-01-25 12:27:38.260000+0000 | 1712477500978

 BTCUSDT | 1712477501251 |     4844970782 |          False |    4844970784 | 69431.70 |    0.099 | 1970-01-25 12:27:38.261000+0000 | 1712477501098

 BTCUSDT | 1712477501427 |     4844970785 |           True |    4844970789 | 69431.60 |    0.077 | 1970-01-25 12:27:38.262000+0000 | 1712477501273

 BTCUSDT | 1712477501611 |     4844970790 |           True |    4844970790 | 69431.60 |    0.002 | 1970-01-25 12:27:38.263000+0000 | 1712477501590

 BTCUSDT | 1712477501762 |     4844970791 |          False |    4844970791 | 69431.70 |    0.080 | 1970-01-25 12:27:38.264000+0000 | 1712477501608

 BTCUSDT | 1712477502297 |     4844970792 |           True |    4844970792 | 69431.60 |    0.002 | 1970-01-25 12:27:38.265000+0000 | 1712477502204

 BTCUSDT | 1712477502377 |     4844970793 |          False |    4844970793 | 69431.70 |    0.030 | 1970-01-25 12:27:38.266000+0000 | 1712477502294

 BTCUSDT | 1712477502482 |     4844970794 |           True |    4844970795 | 69431.60 |    0.009 | 1970-01-25 12:27:38.267000+0000 | 1712477502375

 BTCUSDT | 1712477502631 |     4844970796 |          False |    4844970796 | 69431.70 |    0.002 | 1970-01-25 12:27:38.268000+0000 | 1712477502478

 BTCUSDT | 1712477502782 |     4844970797 |          False |    4844970797 | 69431.70 |    0.002 | 1970-01-25 12:27:38.269000+0000 | 1712477502628

 BTCUSDT | 1712477503309 |     4844970798 |           True |    4844970799 | 69431.60 |    0.002 | 1970-01-25 12:27:38.270000+0000 | 1712477503154

 BTCUSDT | 1712477503462 |     4844970800 |           True |    4844970802 | 69431.60 |    0.030 | 1970-01-25 12:27:38.271000+0000 | 1712477503359

 BTCUSDT | 1712477503495 |     4844970803 |           True |    4844970803 | 69431.60 |    0.002 | 1970-01-25 12:27:38.272000+0000 | 1712477503460

 BTCUSDT | 1712477503647 |     4844970804 |          False |    4844970804 | 69431.70 |    0.002 | 1970-01-25 12:27:38.273000+0000 | 1712477503493

 BTCUSDT | 1712477503942 |     4844970805 |          False |    4844970805 | 69431.70 |    0.005 | 1970-01-25 12:27:38.274000+0000 | 1712477503788

 BTCUSDT | 1712477504144 |     4844970806 |          False |    4844970806 | 69431.70 |    0.006 | 1970-01-25 12:27:38.275000+0000 | 1712477503989

 BTCUSDT | 1712477504538 |     4844970807 |          False |    4844970807 | 69431.70 |    0.040 | 1970-01-25 12:27:38.276000+0000 | 1712477504383

 BTCUSDT | 1712477504847 |     4844970808 |           True |    4844970808 | 69431.60 |    0.002 | 1970-01-25 12:27:38.277000+0000 | 1712477504690

 BTCUSDT | 1712477505025 |     4844970809 |          False |    4844970809 | 69431.70 |    0.002 | 1970-01-25 12:27:38.278000+0000 | 1712477504871

 BTCUSDT | 1712477505398 |     4844970810 |          False |    4844970811 | 69431.70 |    0.006 | 1970-01-25 12:27:38.279000+0000 | 1712477505243

 BTCUSDT | 1712477505498 |     4844970812 |           True |    4844970814 | 69431.60 |    0.395 | 1970-01-25 12:27:38.280000+0000 | 1712477505444

 BTCUSDT | 1712477505649 |     4844970815 |          False |    4844970815 | 69431.70 |    0.007 | 1970-01-25 12:27:38.281000+0000 | 1712477505496

 BTCUSDT | 1712477505849 |     4844970816 |           True |    4844970816 | 69431.60 |    0.002 | 1970-01-25 12:27:38.282000+0000 | 1712477505695

 BTCUSDT | 1712477505889 |     4844970883 |           True |    4844970884 | 69430.20 |    0.943 | 1970-01-25 12:27:38.292000+0000 | 1712477505885

 BTCUSDT | 1712477505896 |     4844970888 |           True |    4844970888 | 69430.00 |    0.002 | 1970-01-25 12:27:38.294000+0000 | 1712477505892

 BTCUSDT | 1712477505904 |     4844970889 |           True |    4844970889 | 69429.80 |    0.002 | 1970-01-25 12:27:38.295000+0000 | 1712477505892

 BTCUSDT | 1712477505976 |     4844970890 |           True |    4844970891 | 69429.50 |    0.006 | 1970-01-25 12:27:38.296000+0000 | 1712477505902

 BTCUSDT | 1712477506127 |     4844970892 |          False |    4844970892 | 69429.50 |    0.002 | 1970-01-25 12:27:38.297000+0000 | 1712477505973

 BTCUSDT | 1712477506283 |     4844970893 |           True |    4844970893 | 69429.40 |    0.003 | 1970-01-25 12:27:38.298000+0000 | 1712477506129

 BTCUSDT | 1712477506539 |     4844970894 |          False |    4844970894 | 69429.50 |    0.008 | 1970-01-25 12:27:38.299000+0000 | 1712477506385

 BTCUSDT | 1712477506709 |     4844970895 |           True |    4844970895 | 69429.40 |    0.002 | 1970-01-25 12:27:38.300000+0000 | 1712477506556

 BTCUSDT | 1712477507303 |     4844970896 |          False |    4844970896 | 69429.50 |    0.030 | 1970-01-25 12:27:38.301000+0000 | 1712477507150

 BTCUSDT | 1712477507523 |     4844970897 |          False |    4844970899 | 69429.50 |    0.517 | 1970-01-25 12:27:38.302000+0000 | 1712477507370

 BTCUSDT | 1712477507978 |     4844970900 |           True |    4844970901 | 69429.40 |    0.072 | 1970-01-25 12:27:38.303000+0000 | 1712477507825

 BTCUSDT | 1712477508572 |     4844970902 |          False |    4844970902 | 69429.50 |    0.002 | 1970-01-25 12:27:38.304000+0000 | 1712477508419

 BTCUSDT | 1712477510139 |     4844970903 |           True |    4844970903 | 69429.40 |    0.028 | 1970-01-25 12:27:38.305000+0000 | 1712477509985

 BTCUSDT | 1712477510628 |     4844970904 |          False |    4844970904 | 69429.50 |    0.002 | 1970-01-25 12:27:38.306000+0000 | 1712477510473

 BTCUSDT | 1712477510879 |     4844970905 |           True |    4844970905 | 69429.40 |    0.020 | 1970-01-25 12:27:38.307000+0000 | 1712477510725

 BTCUSDT | 1712477511105 |     4844970906 |          False |    4844970907 | 69429.50 |    0.004 | 1970-01-25 12:27:38.308000+0000 | 1712477510957

 BTCUSDT | 1712477511207 |     4844970908 |           True |    4844970908 | 69429.40 |    0.002 | 1970-01-25 12:27:38.309000+0000 | 1712477511102

 BTCUSDT | 1712477511358 |     4844970909 |           True |    4844970909 | 69429.40 |    0.002 | 1970-01-25 12:27:38.310000+0000 | 1712477511204

 BTCUSDT | 1712477512330 |     4844970910 |          False |    4844970910 | 69429.50 |    0.002 | 1970-01-25 12:27:38.311000+0000 | 1712477512176

 BTCUSDT | 1712477512543 |     4844970911 |           True |    4844970911 | 69429.40 |    0.036 | 1970-01-25 12:27:38.312000+0000 | 1712477512388

 BTCUSDT | 1712477512706 |     4844970912 |          False |    4844970912 | 69429.50 |    0.002 | 1970-01-25 12:27:38.313000+0000 | 1712477512626

 BTCUSDT | 1712477512857 |     4844970913 |           True |    4844970913 | 69429.40 |    0.072 | 1970-01-25 12:27:38.314000+0000 | 1712477512703

 BTCUSDT | 1712477513945 |     4844970914 |          False |    4844970914 | 69429.50 |    0.005 | 1970-01-25 12:27:38.315000+0000 | 1712477513791

 BTCUSDT | 1712477514454 |     4844970915 |          False |    4844970917 | 69429.50 |    0.075 | 1970-01-25 12:27:38.316000+0000 | 1712477514358

 BTCUSDT | 1712477514605 |     4844970918 |           True |    4844970920 | 69429.40 |    0.005 | 1970-01-25 12:27:38.317000+0000 | 1712477514450

 BTCUSDT | 1712477514644 |     4844970949 |           True |    4844970950 | 69427.00 |    0.048 | 1970-01-25 12:27:38.323000+0000 | 1712477514640

 BTCUSDT | 1712477514647 |     4844970953 |           True |    4844970955 | 69426.20 |    0.216 | 1970-01-25 12:27:38.325000+0000 | 1712477514643

 BTCUSDT | 1712477514746 |     4844970962 |           True |    4844970963 | 69424.90 |    0.041 | 1970-01-25 12:27:38.328000+0000 | 1712477514742

 BTCUSDT | 1712477514748 |     4844970964 |           True |    4844970964 | 69424.80 |    0.003 | 1970-01-25 12:27:38.329000+0000 | 1712477514742

 BTCUSDT | 1712477514757 |     4844970969 |           True |    4844970969 | 69423.90 |    0.002 | 1970-01-25 12:27:38.333000+0000 | 1712477514755

 BTCUSDT | 1712477514797 |     4844970976 |           True |    4844970976 | 69422.40 |    0.002 | 1970-01-25 12:27:38.336000+0000 | 1712477514794

 BTCUSDT | 1712477514804 |     4844970988 |           True |    4844970988 | 69421.20 |    0.005 | 1970-01-25 12:27:38.345000+0000 | 1712477514801

 BTCUSDT | 1712477514806 |     4844970991 |           True |    4844970991 | 69420.60 |    0.002 | 1970-01-25 12:27:38.347000+0000 | 1712477514803

 BTCUSDT | 1712477514944 |     4844970992 |           True |    4844970993 | 69420.00 |    0.010 | 1970-01-25 12:27:38.348000+0000 | 1712477514803

 BTCUSDT | 1712477515095 |     4844970994 |          False |    4844970994 | 69419.90 |    0.039 | 1970-01-25 12:27:38.349000+0000 | 1712477514941

 BTCUSDT | 1712477515285 |     4844970995 |           True |    4844970995 | 69419.80 |    0.010 | 1970-01-25 12:27:38.350000+0000 | 1712477515132

 BTCUSDT | 1712477515575 |     4844970996 |          False |    4844970996 | 69419.90 |    0.065 | 1970-01-25 12:27:38.351000+0000 | 1712477515422

 BTCUSDT | 1712477515744 |     4844970997 |           True |    4844970997 | 69419.80 |    0.002 | 1970-01-25 12:27:38.352000+0000 | 1712477515591

 BTCUSDT | 1712477516550 |     4844970998 |          False |    4844970999 | 69419.90 |    0.233 | 1970-01-25 12:27:38.353000+0000 | 1712477516395

 BTCUSDT | 1712477517604 |     4844971000 |           True |    4844971000 | 69419.80 |    0.002 | 1970-01-25 12:27:38.354000+0000 | 1712477517449

