 symbol  | id            | first_trade_id | is_buyer_maker | last_trade_id | price   | quantity | time                            | timestamp
 ETHUSDT | 1712477468622 |     3854231569 |           True |    3854231571 | 3392.06 |    0.096 | 1970-01-19 06:54:46.703000+0000 | 1712477468469

 ETHUSDT | 1712477468716 |     3854231643 |          False |    3854231647 | 3392.08 |    0.045 | 1970-01-19 06:54:46.705000+0000 | 1712477468712

 ETHUSDT | 1712477468837 |     3854231648 |          False |    3854231651 | 3392.09 |    0.707 | 1970-01-19 06:54:46.706000+0000 | 1712477468712

 ETHUSDT | 1712477468988 |     3854231652 |          False |    3854231652 | 3392.09 |    0.164 | 1970-01-19 06:54:46.707000+0000 | 1712477468834

 ETHUSDT | 1712477469481 |     3854231653 |          False |    3854231653 | 3392.09 |    0.011 | 1970-01-19 06:54:46.708000+0000 | 1712477469326

 ETHUSDT | 1712477470730 |     3854231654 |          False |    3854231655 | 3392.09 |    0.103 | 1970-01-19 06:54:46.709000+0000 | 1712477470576

 ETHUSDT | 1712477472720 |     3854231683 |          False |    3854231685 | 3392.24 |    0.114 | 1970-01-19 06:54:46.711000+0000 | 1712477472717

 ETHUSDT | 1712477472832 |     3854231686 |          False |    3854231686 | 3392.25 |    0.010 | 1970-01-19 06:54:46.712000+0000 | 1712477472717

 ETHUSDT | 1712477472983 |     3854231687 |           True |    3854231687 | 3392.24 |    0.001 | 1970-01-19 06:54:46.713000+0000 | 1712477472828

 ETHUSDT | 1712477473167 |     3854231688 |           True |    3854231688 | 3392.24 |    0.001 | 1970-01-19 06:54:46.714000+0000 | 1712477473015

 ETHUSDT | 1712477473388 |     3854231689 |           True |    3854231689 | 3392.24 |    0.001 | 1970-01-19 06:54:46.715000+0000 | 1712477473235

 ETHUSDT | 1712477473624 |     3854231690 |           True |    3854231690 | 3392.24 |    0.001 | 1970-01-19 06:54:46.716000+0000 | 1712477473553

 ETHUSDT | 1712477473775 |     3854231691 |          False |    3854231691 | 3392.25 |    0.001 | 1970-01-19 06:54:46.717000+0000 | 1712477473620

 ETHUSDT | 1712477473816 |     3854231692 |           True |    3854231693 | 3392.24 |    2.555 | 1970-01-19 06:54:46.718000+0000 | 1712477473799

 ETHUSDT | 1712477473924 |     3854231694 |          False |    3854231694 | 3392.25 |    0.198 | 1970-01-19 06:54:46.719000+0000 | 1712477473814

 ETHUSDT | 1712477474075 |     3854231695 |           True |    3854231695 | 3392.24 |    0.001 | 1970-01-19 06:54:46.720000+0000 | 1712477473922

 ETHUSDT | 1712477474598 |     3854231696 |          False |    3854231697 | 3392.25 |    0.706 | 1970-01-19 06:54:46.721000+0000 | 1712477474444

 ETHUSDT | 1712477474760 |     3854231698 |          False |    3854231698 | 3392.25 |    0.001 | 1970-01-19 06:54:46.722000+0000 | 1712477474606

 ETHUSDT | 1712477475172 |     3854231699 |           True |    3854231699 | 3392.24 |    0.078 | 1970-01-19 06:54:46.723000+0000 | 1712477475018

 ETHUSDT | 1712477475375 |     3854231700 |          False |    3854231700 | 3392.25 |    0.160 | 1970-01-19 06:54:46.724000+0000 | 1712477475223

 ETHUSDT | 1712477475727 |     3854231701 |           True |    3854231701 | 3392.24 |    0.014 | 1970-01-19 06:54:46.725000+0000 | 1712477475574

 ETHUSDT | 1712477475890 |     3854231702 |           True |    3854231702 | 3392.24 |    0.442 | 1970-01-19 06:54:46.726000+0000 | 1712477475737

 ETHUSDT | 1712477476251 |     3854231703 |           True |    3854231704 | 3392.24 |    0.018 | 1970-01-19 06:54:46.727000+0000 | 1712477476097

 ETHUSDT | 1712477477556 |     3854231705 |          False |    3854231705 | 3392.25 |    0.006 | 1970-01-19 06:54:46.728000+0000 | 1712477477403

 ETHUSDT | 1712477478980 |     3854231706 |          False |    3854231706 | 3392.25 |    0.225 | 1970-01-19 06:54:46.729000+0000 | 1712477478827

 ETHUSDT | 1712477479208 |     3854231707 |           True |    3854231707 | 3392.24 |    0.643 | 1970-01-19 06:54:46.730000+0000 | 1712477479054

 ETHUSDT | 1712477479689 |     3854231708 |          False |    3854231708 | 3392.25 |    0.006 | 1970-01-19 06:54:46.731000+0000 | 1712477479535

 ETHUSDT | 1712477480393 |     3854231709 |          False |    3854231709 | 3392.25 |    0.001 | 1970-01-19 06:54:46.732000+0000 | 1712477480238

 ETHUSDT | 1712477482222 |     3854231710 |          False |    3854231710 | 3392.25 |    0.001 | 1970-01-19 06:54:46.733000+0000 | 1712477482118

 ETHUSDT | 1712477482374 |     3854231711 |           True |    3854231711 | 3392.24 |    0.060 | 1970-01-19 06:54:46.734000+0000 | 1712477482219

 ETHUSDT | 1712477482866 |     3854231712 |          False |    3854231712 | 3392.25 |    0.126 | 1970-01-19 06:54:46.735000+0000 | 1712477482713

 ETHUSDT | 1712477483078 |     3854231713 |          False |    3854231713 | 3392.25 |    0.005 | 1970-01-19 06:54:46.736000+0000 | 1712477482923

 ETHUSDT | 1712477483798 |     3854231714 |           True |    3854231714 | 3392.24 |    5.335 | 1970-01-19 06:54:46.737000+0000 | 1712477483713

 ETHUSDT | 1712477483915 |     3854231715 |          False |    3854231715 | 3392.25 |    0.245 | 1970-01-19 06:54:46.738000+0000 | 1712477483795

 ETHUSDT | 1712477484037 |     3854231716 |           True |    3854231717 | 3392.24 |    8.427 | 1970-01-19 06:54:46.739000+0000 | 1712477483911

 ETHUSDT | 1712477484188 |     3854231718 |           True |    3854231750 | 3392.24 |   32.800 | 1970-01-19 06:54:46.740000+0000 | 1712477484034

 ETHUSDT | 1712477484393 |     3854231751 |           True |    3854231751 | 3392.24 |    0.012 | 1970-01-19 06:54:46.741000+0000 | 1712477484238

 ETHUSDT | 1712477484738 |     3854231752 |          False |    3854231753 | 3392.25 |    0.297 | 1970-01-19 06:54:46.742000+0000 | 1712477484584

 ETHUSDT | 1712477485130 |     3854231754 |          False |    3854231758 | 3392.25 |    2.302 | 1970-01-19 06:54:46.743000+0000 | 1712477484975

 ETHUSDT | 1712477485298 |     3854231759 |          False |    3854231759 | 3392.25 |    0.001 | 1970-01-19 06:54:46.744000+0000 | 1712477485145

 ETHUSDT | 1712477485529 |     3854231760 |          False |    3854231760 | 3392.25 |    0.147 | 1970-01-19 06:54:46.745000+0000 | 1712477485411

 ETHUSDT | 1712477485680 |     3854231761 |          False |    3854231761 | 3392.25 |    0.293 | 1970-01-19 06:54:46.746000+0000 | 1712477485525

 ETHUSDT | 1712477486625 |     3854231762 |          False |    3854231763 | 3392.25 |    0.807 | 1970-01-19 06:54:46.747000+0000 | 1712477486471

 ETHUSDT | 1712477487080 |     3854231764 |          False |    3854231765 | 3392.25 |    0.628 | 1970-01-19 06:54:46.748000+0000 | 1712477486926

 ETHUSDT | 1712477488237 |     3854231766 |          False |    3854231766 | 3392.25 |    0.002 | 1970-01-19 06:54:46.749000+0000 | 1712477488084

 ETHUSDT | 1712477488857 |     3854231767 |          False |    3854231767 | 3392.25 |    0.256 | 1970-01-19 06:54:46.750000+0000 | 1712477488799

 ETHUSDT | 1712477489008 |     3854231768 |           True |    3854231768 | 3392.24 |    1.000 | 1970-01-19 06:54:46.751000+0000 | 1712477488854

 ETHUSDT | 1712477489260 |     3854231769 |          False |    3854231769 | 3392.25 |    0.001 | 1970-01-19 06:54:46.752000+0000 | 1712477489105

 ETHUSDT | 1712477489618 |     3854231770 |          False |    3854231770 | 3392.25 |    0.029 | 1970-01-19 06:54:46.753000+0000 | 1712477489463

 ETHUSDT | 1712477489864 |     3854231771 |           True |    3854231771 | 3392.24 |    0.009 | 1970-01-19 06:54:46.754000+0000 | 1712477489710

 ETHUSDT | 1712477491144 |     3854231772 |           True |    3854231774 | 3392.24 |    0.183 | 1970-01-19 06:54:46.755000+0000 | 1712477490990

 ETHUSDT | 1712477491419 |     3854231775 |          False |    3854231775 | 3392.25 |    0.652 | 1970-01-19 06:54:46.756000+0000 | 1712477491266

 ETHUSDT | 1712477491612 |     3854231776 |           True |    3854231777 | 3392.24 |    0.054 | 1970-01-19 06:54:46.757000+0000 | 1712477491504

 ETHUSDT | 1712477491730 |     3854231778 |           True |    3854231778 | 3392.24 |    0.009 | 1970-01-19 06:54:46.758000+0000 | 1712477491610

 ETHUSDT | 1712477491881 |     3854231779 |           True |    3854231779 | 3392.24 |    0.009 | 1970-01-19 06:54:46.759000+0000 | 1712477491726

 ETHUSDT | 1712477492095 |     3854231780 |           True |    3854231780 | 3392.24 |    0.012 | 1970-01-19 06:54:46.760000+0000 | 1712477491946

 ETHUSDT | 1712477492246 |     3854231781 |          False |    3854231781 | 3392.25 |    0.072 | 1970-01-19 06:54:46.761000+0000 | 1712477492094

 ETHUSDT | 1712477492421 |     3854231782 |           True |    3854231782 | 3392.24 |    0.010 | 1970-01-19 06:54:46.762000+0000 | 1712477492265

 ETHUSDT | 1712477492441 |     3854231798 |           True |    3854231798 | 3392.22 |    0.006 | 1970-01-19 06:54:46.764000+0000 | 1712477492438

 ETHUSDT | 1712477492592 |     3854231799 |           True |    3854231799 | 3392.17 |    0.010 | 1970-01-19 06:54:46.765000+0000 | 1712477492438

 ETHUSDT | 1712477493165 |     3854231800 |           True |    3854231802 | 3392.17 |    0.181 | 1970-01-19 06:54:46.766000+0000 | 1712477493012

 ETHUSDT | 1712477493390 |     3854231803 |           True |    3854231803 | 3392.17 |    0.117 | 1970-01-19 06:54:46.767000+0000 | 1712477493237

 ETHUSDT | 1712477493691 |     3854231804 |           True |    3854231804 | 3392.17 |    0.057 | 1970-01-19 06:54:46.768000+0000 | 1712477493537

 ETHUSDT | 1712477493907 |     3854231805 |           True |    3854231806 | 3392.17 |    0.019 | 1970-01-19 06:54:46.769000+0000 | 1712477493753

 ETHUSDT | 1712477494424 |     3854231807 |           True |    3854231807 | 3392.17 |    0.009 | 1970-01-19 06:54:46.770000+0000 | 1712477494271

 ETHUSDT | 1712477494803 |     3854231808 |          False |    3854231808 | 3392.18 |    0.001 | 1970-01-19 06:54:46.771000+0000 | 1712477494649

 ETHUSDT | 1712477495267 |     3854231809 |           True |    3854231812 | 3392.17 |    0.181 | 1970-01-19 06:54:46.772000+0000 | 1712477495111

 ETHUSDT | 1712477495495 |     3854231813 |          False |    3854231813 | 3392.18 |    0.002 | 1970-01-19 06:54:46.773000+0000 | 1712477495455

 ETHUSDT | 1712477495575 |     3854231829 |           True |    3854231829 | 3392.10 |    0.300 | 1970-01-19 06:54:46.775000+0000 | 1712477495571

 ETHUSDT | 1712477495650 |     3854231830 |           True |    3854231832 | 3392.09 |    0.455 | 1970-01-19 06:54:46.776000+0000 | 1712477495571

 ETHUSDT | 1712477495759 |     3854231833 |           True |    3854231833 | 3392.08 |    0.009 | 1970-01-19 06:54:46.777000+0000 | 1712477495646

 ETHUSDT | 1712477495908 |     3854231834 |           True |    3854231834 | 3392.08 |    0.009 | 1970-01-19 06:54:46.778000+0000 | 1712477495755

 ETHUSDT | 1712477496059 |     3854231835 |          False |    3854231839 | 3392.09 |   20.442 | 1970-01-19 06:54:46.779000+0000 | 1712477495903

 ETHUSDT | 1712477496167 |     3854231840 |          False |    3854231840 | 3392.09 |    0.005 | 1970-01-19 06:54:46.780000+0000 | 1712477496113

 ETHUSDT | 1712477496318 |     3854231841 |           True |    3854231841 | 3392.08 |    0.012 | 1970-01-19 06:54:46.781000+0000 | 1712477496164

 ETHUSDT | 1712477496494 |     3854231842 |           True |    3854231842 | 3392.08 |    0.010 | 1970-01-19 06:54:46.782000+0000 | 1712477496477

 ETHUSDT | 1712477496645 |     3854231843 |          False |    3854231843 | 3392.09 |    0.011 | 1970-01-19 06:54:46.783000+0000 | 1712477496491

 ETHUSDT | 1712477497060 |     3854231844 |          False |    3854231844 | 3392.09 |    0.266 | 1970-01-19 06:54:46.784000+0000 | 1712477497054

 ETHUSDT | 1712477497211 |     3854231845 |           True |    3854231847 | 3392.08 |    0.182 | 1970-01-19 06:54:46.785000+0000 | 1712477497056

 ETHUSDT | 1712477497747 |     3854231848 |           True |    3854231848 | 3392.08 |    0.055 | 1970-01-19 06:54:46.786000+0000 | 1712477497617

